y,lvl,nis,type,n,p50,name
2010,1,01000,alle_huizen,78871.0,180000.0,BELGIE
2010,1,01000,appartementen,26822.0,150000.0,BELGIE
2010,1,01000,huizen_23,54877.0,160000.0,BELGIE
2010,1,01000,huizen_4plus,23994.0,240000.0,BELGIE
2010,2,02000,alle_huizen,47744.0,200000.0,VLAAMS GEWEST
2010,2,02000,appartementen,15822.0,150000.0,VLAAMS GEWEST
2010,2,02000,huizen_23,33288.0,180000.0,VLAAMS GEWEST
2010,2,02000,huizen_4plus,14456.0,267500.0,VLAAMS GEWEST
2010,2,03000,alle_huizen,28957.0,140000.0,WAALS GEWEST
2010,2,03000,appartementen,3502.0,115000.0,WAALS GEWEST
2010,2,03000,huizen_23,19543.0,122000.0,WAALS GEWEST
2010,2,03000,huizen_4plus,9414.0,200000.0,WAALS GEWEST
2010,2,04000,alle_huizen,2170.0,325000.0,BRUSSELS HOOFDSTEDELIJK GEWEST
2010,2,04000,appartementen,7498.0,160000.0,BRUSSELS HOOFDSTEDELIJK GEWEST
2010,2,04000,huizen_23,2046.0,315000.0,BRUSSELS HOOFDSTEDELIJK GEWEST
2010,2,04000,huizen_4plus,124.0,775000.0,BRUSSELS HOOFDSTEDELIJK GEWEST
2010,3,10000,alle_huizen,12202.0,215000.0,PROVINCIE ANTWERPEN
2010,3,10000,appartementen,6382.0,140000.0,PROVINCIE ANTWERPEN
2010,3,10000,huizen_23,8586.0,198000.0,PROVINCIE ANTWERPEN
2010,3,10000,huizen_4plus,3616.0,287500.0,PROVINCIE ANTWERPEN
2010,3,20001,alle_huizen,8219.0,242000.0,PROVINCIE VLAAMS-BRABANT
2010,3,20001,appartementen,1763.0,165700.0,PROVINCIE VLAAMS-BRABANT
2010,3,20001,huizen_23,5241.0,215000.0,PROVINCIE VLAAMS-BRABANT
2010,3,20001,huizen_4plus,2978.0,300000.0,PROVINCIE VLAAMS-BRABANT
2010,3,20002,alle_huizen,2885.0,260000.0,PROVINCIE WAALS-BRABANT
2010,3,20002,appartementen,578.0,159000.0,PROVINCIE WAALS-BRABANT
2010,3,20002,huizen_23,1477.0,214000.0,PROVINCIE WAALS-BRABANT
2010,3,20002,huizen_4plus,1408.0,320000.0,PROVINCIE WAALS-BRABANT
2010,3,30000,alle_huizen,9963.0,180000.0,PROVINCIE WEST-VLAANDEREN
2010,3,30000,appartementen,4458.0,163000.0,PROVINCIE WEST-VLAANDEREN
2010,3,30000,huizen_23,7399.0,164000.0,PROVINCIE WEST-VLAANDEREN
2010,3,30000,huizen_4plus,2564.0,265000.0,PROVINCIE WEST-VLAANDEREN
2010,3,40000,alle_huizen,12262.0,185000.0,PROVINCIE OOST-VLAANDEREN
2010,3,40000,appartementen,1937.0,157000.0,PROVINCIE OOST-VLAANDEREN
2010,3,40000,huizen_23,9568.0,169000.0,PROVINCIE OOST-VLAANDEREN
2010,3,40000,huizen_4plus,2694.0,275000.0,PROVINCIE OOST-VLAANDEREN
2010,3,50000,alle_huizen,12165.0,121000.0,PROVINCIE HENEGOUWEN
2010,3,50000,appartementen,974.0,105000.0,PROVINCIE HENEGOUWEN
2010,3,50000,huizen_23,9558.0,110000.0,PROVINCIE HENEGOUWEN
2010,3,50000,huizen_4plus,2607.0,190000.0,PROVINCIE HENEGOUWEN
2010,3,60000,alle_huizen,7735.0,135000.0,PROVINCIE LUIK
2010,3,60000,appartementen,1327.0,110000.0,PROVINCIE LUIK
2010,3,60000,huizen_23,5538.0,123500.0,PROVINCIE LUIK
2010,3,60000,huizen_4plus,2197.0,190000.0,PROVINCIE LUIK
2010,3,70000,alle_huizen,5098.0,185000.0,PROVINCIE LIMBURG
2010,3,70000,appartementen,1282.0,150000.0,PROVINCIE LIMBURG
2010,3,70000,huizen_23,2494.0,165000.0,PROVINCIE LIMBURG
2010,3,70000,huizen_4plus,2604.0,212000.0,PROVINCIE LIMBURG
2010,3,80000,alle_huizen,2161.0,150000.0,PROVINCIE LUXEMBURG
2010,3,80000,appartementen,203.0,120000.0,PROVINCIE LUXEMBURG
2010,3,80000,huizen_23,990.0,130000.0,PROVINCIE LUXEMBURG
2010,3,80000,huizen_4plus,1171.0,170000.0,PROVINCIE LUXEMBURG
2010,3,90000,alle_huizen,4011.0,155000.0,PROVINCIE NAMEN
2010,3,90000,appartementen,420.0,120000.0,PROVINCIE NAMEN
2010,3,90000,huizen_23,1980.0,140000.0,PROVINCIE NAMEN
2010,3,90000,huizen_4plus,2031.0,180000.0,PROVINCIE NAMEN
2010,5,11001,alle_huizen,103.0,252500.0,AARTSELAAR
2010,5,11001,appartementen,42.0,160000.0,AARTSELAAR
2010,5,11001,huizen_23,84.0,248500.0,AARTSELAAR
2010,5,11001,huizen_4plus,19.0,330000.0,AARTSELAAR
2010,5,11002,alle_huizen,2721.0,200000.0,ANTWERPEN
2010,5,11002,appartementen,4063.0,128000.0,ANTWERPEN
2010,5,11002,huizen_23,2639.0,197428.0,ANTWERPEN
2010,5,11002,huizen_4plus,82.0,370000.0,ANTWERPEN
2010,5,11004,alle_huizen,85.0,294500.0,BOECHOUT
2010,5,11004,appartementen,35.0,162000.0,BOECHOUT
2010,5,11004,huizen_23,63.0,250000.0,BOECHOUT
2010,5,11004,huizen_4plus,22.0,414250.0,BOECHOUT
2010,5,11005,alle_huizen,168.0,170000.0,BOOM
2010,5,11005,appartementen,55.0,128905.0,BOOM
2010,5,11005,huizen_23,165.0,169500.0,BOOM
2010,5,11005,huizen_4plus,3.0,,BOOM
2010,5,11008,alle_huizen,336.0,300000.0,BRASSCHAAT
2010,5,11008,appartementen,125.0,180000.0,BRASSCHAAT
2010,5,11008,huizen_23,211.0,260000.0,BRASSCHAAT
2010,5,11008,huizen_4plus,125.0,492000.0,BRASSCHAAT
2010,5,11009,alle_huizen,200.0,265000.0,BRECHT
2010,5,11009,appartementen,26.0,190000.0,BRECHT
2010,5,11009,huizen_23,66.0,242250.0,BRECHT
2010,5,11009,huizen_4plus,134.0,287500.0,BRECHT
2010,5,11013,alle_huizen,163.0,270000.0,EDEGEM
2010,5,11013,appartementen,120.0,150000.0,EDEGEM
2010,5,11013,huizen_23,141.0,260000.0,EDEGEM
2010,5,11013,huizen_4plus,22.0,515000.0,EDEGEM
2010,5,11016,alle_huizen,154.0,220000.0,ESSEN
2010,5,11016,appartementen,26.0,180000.0,ESSEN
2010,5,11016,huizen_23,62.0,191000.0,ESSEN
2010,5,11016,huizen_4plus,92.0,247000.0,ESSEN
2010,5,11018,alle_huizen,124.0,170000.0,HEMIKSEM
2010,5,11018,appartementen,35.0,160000.0,HEMIKSEM
2010,5,11018,huizen_23,122.0,170000.0,HEMIKSEM
2010,5,11018,huizen_4plus,2.0,,HEMIKSEM
2010,5,11021,alle_huizen,64.0,331595.0,HOVE
2010,5,11021,appartementen,3.0,,HOVE
2010,5,11021,huizen_23,33.0,240000.0,HOVE
2010,5,11021,huizen_4plus,31.0,440000.0,HOVE
2010,5,11022,alle_huizen,163.0,290000.0,KALMTHOUT
2010,5,11022,appartementen,25.0,180000.0,KALMTHOUT
2010,5,11022,huizen_23,63.0,235000.0,KALMTHOUT
2010,5,11022,huizen_4plus,100.0,345000.0,KALMTHOUT
2010,5,11023,alle_huizen,248.0,274000.0,KAPELLEN
2010,5,11023,appartementen,64.0,162500.0,KAPELLEN
2010,5,11023,huizen_23,153.0,217000.0,KAPELLEN
2010,5,11023,huizen_4plus,95.0,410000.0,KAPELLEN
2010,5,11024,alle_huizen,163.0,256000.0,KONTICH
2010,5,11024,appartementen,48.0,172000.0,KONTICH
2010,5,11024,huizen_23,135.0,240000.0,KONTICH
2010,5,11024,huizen_4plus,28.0,435000.0,KONTICH
2010,5,11025,alle_huizen,32.0,277500.0,LINT
2010,5,11025,appartementen,25.0,170000.0,LINT
2010,5,11025,huizen_23,24.0,270500.0,LINT
2010,5,11025,huizen_4plus,8.0,,LINT
2010,5,11029,alle_huizen,166.0,244000.0,MORTSEL
2010,5,11029,appartementen,113.0,149000.0,MORTSEL
2010,5,11029,huizen_23,162.0,241500.0,MORTSEL
2010,5,11029,huizen_4plus,4.0,,MORTSEL
2010,5,11030,alle_huizen,124.0,168500.0,NIEL
2010,5,11030,appartementen,32.0,164500.0,NIEL
2010,5,11030,huizen_23,121.0,167500.0,NIEL
2010,5,11030,huizen_4plus,3.0,,NIEL
2010,5,11035,alle_huizen,126.0,263750.0,RANST
2010,5,11035,appartementen,27.0,180000.0,RANST
2010,5,11035,huizen_23,66.0,224500.0,RANST
2010,5,11035,huizen_4plus,60.0,290000.0,RANST
2010,5,11037,alle_huizen,129.0,198800.0,RUMST
2010,5,11037,appartementen,21.0,175000.0,RUMST
2010,5,11037,huizen_23,108.0,190000.0,RUMST
2010,5,11037,huizen_4plus,21.0,340000.0,RUMST
2010,5,11038,alle_huizen,75.0,205000.0,SCHELLE
2010,5,11038,appartementen,16.0,137250.0,SCHELLE
2010,5,11038,huizen_23,69.0,200000.0,SCHELLE
2010,5,11038,huizen_4plus,6.0,,SCHELLE
2010,5,11039,alle_huizen,176.0,375000.0,SCHILDE
2010,5,11039,appartementen,26.0,194000.0,SCHILDE
2010,5,11039,huizen_23,37.0,255000.0,SCHILDE
2010,5,11039,huizen_4plus,139.0,480000.0,SCHILDE
2010,5,11040,alle_huizen,318.0,227750.0,SCHOTEN
2010,5,11040,appartementen,144.0,156000.0,SCHOTEN
2010,5,11040,huizen_23,235.0,201500.0,SCHOTEN
2010,5,11040,huizen_4plus,83.0,482500.0,SCHOTEN
2010,5,11044,alle_huizen,163.0,230000.0,STABROEK
2010,5,11044,appartementen,74.0,155000.0,STABROEK
2010,5,11044,huizen_23,136.0,220000.0,STABROEK
2010,5,11044,huizen_4plus,27.0,315000.0,STABROEK
2010,5,11050,alle_huizen,89.0,215000.0,WIJNEGEM
2010,5,11050,appartementen,24.0,150000.0,WIJNEGEM
2010,5,11050,huizen_23,75.0,205000.0,WIJNEGEM
2010,5,11050,huizen_4plus,14.0,,WIJNEGEM
2010,5,11052,alle_huizen,87.0,249000.0,WOMMELGEM
2010,5,11052,appartementen,24.0,155000.0,WOMMELGEM
2010,5,11052,huizen_23,60.0,218000.0,WOMMELGEM
2010,5,11052,huizen_4plus,27.0,340000.0,WOMMELGEM
2010,5,11053,alle_huizen,116.0,237500.0,WUUSTWEZEL
2010,5,11053,appartementen,29.0,190000.0,WUUSTWEZEL
2010,5,11053,huizen_23,37.0,240000.0,WUUSTWEZEL
2010,5,11053,huizen_4plus,79.0,235000.0,WUUSTWEZEL
2010,5,11054,alle_huizen,65.0,240000.0,ZANDHOVEN
2010,5,11054,appartementen,8.0,,ZANDHOVEN
2010,5,11054,huizen_23,22.0,226000.0,ZANDHOVEN
2010,5,11054,huizen_4plus,43.0,250000.0,ZANDHOVEN
2010,5,11055,alle_huizen,168.0,320000.0,ZOERSEL
2010,5,11055,appartementen,17.0,200000.0,ZOERSEL
2010,5,11055,huizen_23,37.0,250000.0,ZOERSEL
2010,5,11055,huizen_4plus,131.0,345000.0,ZOERSEL
2010,5,11057,alle_huizen,73.0,264000.0,MALLE
2010,5,11057,appartementen,19.0,200000.0,MALLE
2010,5,11057,huizen_23,32.0,243000.0,MALLE
2010,5,11057,huizen_4plus,41.0,290000.0,MALLE
2010,5,12002,alle_huizen,96.0,210000.0,BERLAAR
2010,5,12002,appartementen,8.0,,BERLAAR
2010,5,12002,huizen_23,65.0,190000.0,BERLAAR
2010,5,12002,huizen_4plus,31.0,303500.0,BERLAAR
2010,5,12005,alle_huizen,106.0,270000.0,BONHEIDEN
2010,5,12005,appartementen,6.0,,BONHEIDEN
2010,5,12005,huizen_23,41.0,205000.0,BONHEIDEN
2010,5,12005,huizen_4plus,65.0,325000.0,BONHEIDEN
2010,5,12007,alle_huizen,162.0,209000.0,BORNEM
2010,5,12007,appartementen,25.0,175000.0,BORNEM
2010,5,12007,huizen_23,117.0,192000.0,BORNEM
2010,5,12007,huizen_4plus,45.0,300000.0,BORNEM
2010,5,12009,alle_huizen,109.0,200000.0,DUFFEL
2010,5,12009,appartementen,32.0,185500.0,DUFFEL
2010,5,12009,huizen_23,93.0,190000.0,DUFFEL
2010,5,12009,huizen_4plus,16.0,320000.0,DUFFEL
2010,5,12014,alle_huizen,259.0,210000.0,HEIST-OP-DEN-BERG
2010,5,12014,appartementen,23.0,187500.0,HEIST-OP-DEN-BERG
2010,5,12014,huizen_23,129.0,180000.0,HEIST-OP-DEN-BERG
2010,5,12014,huizen_4plus,130.0,254000.0,HEIST-OP-DEN-BERG
2010,5,12021,alle_huizen,293.0,195000.0,LIER
2010,5,12021,appartementen,108.0,161000.0,LIER
2010,5,12021,huizen_23,256.0,185500.0,LIER
2010,5,12021,huizen_4plus,37.0,310000.0,LIER
2010,5,12025,alle_huizen,715.0,185000.0,MECHELEN
2010,5,12025,appartementen,278.0,140000.0,MECHELEN
2010,5,12025,huizen_23,663.0,175000.0,MECHELEN
2010,5,12025,huizen_4plus,52.0,321000.0,MECHELEN
2010,5,12026,alle_huizen,185.0,200000.0,NIJLEN
2010,5,12026,appartementen,15.0,,NIJLEN
2010,5,12026,huizen_23,113.0,195000.0,NIJLEN
2010,5,12026,huizen_4plus,72.0,247250.0,NIJLEN
2010,5,12029,alle_huizen,110.0,227500.0,PUTTE
2010,5,12029,appartementen,17.0,170000.0,PUTTE
2010,5,12029,huizen_23,49.0,175000.0,PUTTE
2010,5,12029,huizen_4plus,61.0,260000.0,PUTTE
2010,5,12035,alle_huizen,146.0,240000.0,SINT-KATELIJNE-WAVER
2010,5,12035,appartementen,10.0,,SINT-KATELIJNE-WAVER
2010,5,12035,huizen_23,86.0,209750.0,SINT-KATELIJNE-WAVER
2010,5,12035,huizen_4plus,60.0,300000.0,SINT-KATELIJNE-WAVER
2010,5,12040,alle_huizen,218.0,182710.0,WILLEBROEK
2010,5,12040,appartementen,38.0,160500.0,WILLEBROEK
2010,5,12040,huizen_23,191.0,175000.0,WILLEBROEK
2010,5,12040,huizen_4plus,27.0,300000.0,WILLEBROEK
2010,5,12041,alle_huizen,174.0,185000.0,PUURS-SINT-AMANDS
2010,5,12041,appartementen,12.0,,PUURS-SINT-AMANDS
2010,5,12041,huizen_23,138.0,175000.0,PUURS-SINT-AMANDS
2010,5,12041,huizen_4plus,36.0,278750.0,PUURS-SINT-AMANDS
2010,5,13001,alle_huizen,111.0,205000.0,ARENDONK
2010,5,13001,appartementen,6.0,,ARENDONK
2010,5,13001,huizen_23,70.0,195000.0,ARENDONK
2010,5,13001,huizen_4plus,41.0,250000.0,ARENDONK
2010,5,13002,alle_huizen,17.0,225000.0,BAARLE-HERTOG
2010,5,13002,appartementen,4.0,,BAARLE-HERTOG
2010,5,13002,huizen_23,13.0,,BAARLE-HERTOG
2010,5,13002,huizen_4plus,4.0,,BAARLE-HERTOG
2010,5,13003,alle_huizen,174.0,180000.0,BALEN
2010,5,13003,appartementen,24.0,136000.0,BALEN
2010,5,13003,huizen_23,60.0,168750.0,BALEN
2010,5,13003,huizen_4plus,114.0,190000.0,BALEN
2010,5,13004,alle_huizen,105.0,250000.0,BEERSE
2010,5,13004,appartementen,14.0,,BEERSE
2010,5,13004,huizen_23,43.0,199000.0,BEERSE
2010,5,13004,huizen_4plus,62.0,284500.0,BEERSE
2010,5,13006,alle_huizen,54.0,200000.0,DESSEL
2010,5,13006,appartementen,10.0,,DESSEL
2010,5,13006,huizen_23,21.0,200000.0,DESSEL
2010,5,13006,huizen_4plus,33.0,198750.0,DESSEL
2010,5,13008,alle_huizen,241.0,211500.0,GEEL
2010,5,13008,appartementen,62.0,145000.0,GEEL
2010,5,13008,huizen_23,124.0,175000.0,GEEL
2010,5,13008,huizen_4plus,117.0,250000.0,GEEL
2010,5,13010,alle_huizen,95.0,225000.0,GROBBENDONK
2010,5,13010,appartementen,8.0,,GROBBENDONK
2010,5,13010,huizen_23,34.0,199000.0,GROBBENDONK
2010,5,13010,huizen_4plus,61.0,250000.0,GROBBENDONK
2010,5,13011,alle_huizen,199.0,190000.0,HERENTALS
2010,5,13011,appartementen,56.0,145500.0,HERENTALS
2010,5,13011,huizen_23,132.0,172500.0,HERENTALS
2010,5,13011,huizen_4plus,67.0,252500.0,HERENTALS
2010,5,13012,alle_huizen,62.0,189500.0,HERENTHOUT
2010,5,13012,appartementen,5.0,,HERENTHOUT
2010,5,13012,huizen_23,44.0,179000.0,HERENTHOUT
2010,5,13012,huizen_4plus,18.0,212500.0,HERENTHOUT
2010,5,13013,alle_huizen,141.0,170000.0,HERSELT
2010,5,13013,appartementen,12.0,,HERSELT
2010,5,13013,huizen_23,34.0,177450.0,HERSELT
2010,5,13013,huizen_4plus,107.0,160000.0,HERSELT
2010,5,13014,alle_huizen,127.0,280000.0,HOOGSTRATEN
2010,5,13014,appartementen,26.0,194500.0,HOOGSTRATEN
2010,5,13014,huizen_23,48.0,220250.0,HOOGSTRATEN
2010,5,13014,huizen_4plus,79.0,315000.0,HOOGSTRATEN
2010,5,13016,alle_huizen,83.0,190000.0,HULSHOUT
2010,5,13016,appartementen,10.0,,HULSHOUT
2010,5,13016,huizen_23,33.0,181000.0,HULSHOUT
2010,5,13016,huizen_4plus,50.0,210000.0,HULSHOUT
2010,5,13017,alle_huizen,101.0,253000.0,KASTERLEE
2010,5,13017,appartementen,8.0,,KASTERLEE
2010,5,13017,huizen_23,29.0,190000.0,KASTERLEE
2010,5,13017,huizen_4plus,72.0,279500.0,KASTERLEE
2010,5,13019,alle_huizen,88.0,235000.0,LILLE
2010,5,13019,appartementen,8.0,,LILLE
2010,5,13019,huizen_23,23.0,215000.0,LILLE
2010,5,13019,huizen_4plus,65.0,242750.0,LILLE
2010,5,13021,alle_huizen,89.0,175500.0,MEERHOUT
2010,5,13021,appartementen,11.0,,MEERHOUT
2010,5,13021,huizen_23,47.0,150000.0,MEERHOUT
2010,5,13021,huizen_4plus,42.0,220000.0,MEERHOUT
2010,5,13023,alle_huizen,45.0,220000.0,MERKSPLAS
2010,5,13023,appartementen,3.0,,MERKSPLAS
2010,5,13023,huizen_23,22.0,205000.0,MERKSPLAS
2010,5,13023,huizen_4plus,23.0,250000.0,MERKSPLAS
2010,5,13025,alle_huizen,241.0,190000.0,MOL
2010,5,13025,appartementen,34.0,146000.0,MOL
2010,5,13025,huizen_23,135.0,165000.0,MOL
2010,5,13025,huizen_4plus,106.0,225500.0,MOL
2010,5,13029,alle_huizen,87.0,205000.0,OLEN
2010,5,13029,appartementen,19.0,180000.0,OLEN
2010,5,13029,huizen_23,37.0,180000.0,OLEN
2010,5,13029,huizen_4plus,50.0,257000.0,OLEN
2010,5,13031,alle_huizen,85.0,240000.0,OUD-TURNHOUT
2010,5,13031,appartementen,6.0,,OUD-TURNHOUT
2010,5,13031,huizen_23,35.0,205000.0,OUD-TURNHOUT
2010,5,13031,huizen_4plus,50.0,340000.0,OUD-TURNHOUT
2010,5,13035,alle_huizen,77.0,242000.0,RAVELS
2010,5,13035,appartementen,7.0,,RAVELS
2010,5,13035,huizen_23,33.0,210000.0,RAVELS
2010,5,13035,huizen_4plus,44.0,290000.0,RAVELS
2010,5,13036,alle_huizen,63.0,240000.0,RETIE
2010,5,13036,appartementen,20.0,129500.0,RETIE
2010,5,13036,huizen_23,19.0,207000.0,RETIE
2010,5,13036,huizen_4plus,44.0,250000.0,RETIE
2010,5,13037,alle_huizen,86.0,225000.0,RIJKEVORSEL
2010,5,13037,appartementen,6.0,,RIJKEVORSEL
2010,5,13037,huizen_23,40.0,215000.0,RIJKEVORSEL
2010,5,13037,huizen_4plus,46.0,252500.0,RIJKEVORSEL
2010,5,13040,alle_huizen,296.0,195000.0,TURNHOUT
2010,5,13040,appartementen,152.0,144000.0,TURNHOUT
2010,5,13040,huizen_23,261.0,185000.0,TURNHOUT
2010,5,13040,huizen_4plus,35.0,275000.0,TURNHOUT
2010,5,13044,alle_huizen,67.0,217500.0,VORSELAAR
2010,5,13044,appartementen,4.0,,VORSELAAR
2010,5,13044,huizen_23,25.0,189000.0,VORSELAAR
2010,5,13044,huizen_4plus,42.0,239500.0,VORSELAAR
2010,5,13046,alle_huizen,73.0,255000.0,VOSSELAAR
2010,5,13046,appartementen,7.0,,VOSSELAAR
2010,5,13046,huizen_23,32.0,211000.0,VOSSELAAR
2010,5,13046,huizen_4plus,41.0,310000.0,VOSSELAAR
2010,5,13049,alle_huizen,106.0,207500.0,WESTERLO
2010,5,13049,appartementen,15.0,,WESTERLO
2010,5,13049,huizen_23,45.0,185000.0,WESTERLO
2010,5,13049,huizen_4plus,61.0,230000.0,WESTERLO
2010,5,13053,alle_huizen,117.0,183714.0,LAAKDAL
2010,5,13053,appartementen,7.0,,LAAKDAL
2010,5,13053,huizen_23,48.0,171000.0,LAAKDAL
2010,5,13053,huizen_4plus,69.0,199500.0,LAAKDAL
2010,5,21001,alle_huizen,207.0,231000.0,ANDERLECHT
2010,5,21001,appartementen,568.0,130000.0,ANDERLECHT
2010,5,21001,huizen_23,206.0,230500.0,ANDERLECHT
2010,5,21001,huizen_4plus,1.0,,ANDERLECHT
2010,5,21002,alle_huizen,148.0,350000.0,OUDERGEM
2010,5,21002,appartementen,177.0,180000.0,OUDERGEM
2010,5,21002,huizen_23,137.0,350000.0,OUDERGEM
2010,5,21002,huizen_4plus,11.0,,OUDERGEM
2010,5,21003,alle_huizen,77.0,270000.0,SINT-AGATHA-BERCHEM
2010,5,21003,appartementen,124.0,146000.0,SINT-AGATHA-BERCHEM
2010,5,21003,huizen_23,74.0,269500.0,SINT-AGATHA-BERCHEM
2010,5,21003,huizen_4plus,3.0,,SINT-AGATHA-BERCHEM
2010,5,21004,alle_huizen,247.0,265000.0,BRUSSEL
2010,5,21004,appartementen,962.0,165500.0,BRUSSEL
2010,5,21004,huizen_23,242.0,261000.0,BRUSSEL
2010,5,21004,huizen_4plus,5.0,,BRUSSEL
2010,5,21005,alle_huizen,66.0,418500.0,ETTERBEEK
2010,5,21005,appartementen,424.0,180000.0,ETTERBEEK
2010,5,21005,huizen_23,66.0,418500.0,ETTERBEEK
2010,5,21005,huizen_4plus,0.0,,ETTERBEEK
2010,5,21006,alle_huizen,69.0,288000.0,EVERE
2010,5,21006,appartementen,273.0,159000.0,EVERE
2010,5,21006,huizen_23,68.0,286500.0,EVERE
2010,5,21006,huizen_4plus,1.0,,EVERE
2010,5,21007,alle_huizen,80.0,347500.0,VORST
2010,5,21007,appartementen,453.0,155000.0,VORST
2010,5,21007,huizen_23,79.0,345000.0,VORST
2010,5,21007,huizen_4plus,1.0,,VORST
2010,5,21008,alle_huizen,52.0,260000.0,GANSHOREN
2010,5,21008,appartementen,226.0,138000.0,GANSHOREN
2010,5,21008,huizen_23,52.0,260000.0,GANSHOREN
2010,5,21008,huizen_4plus,0.0,,GANSHOREN
2010,5,21009,alle_huizen,112.0,455000.0,ELSENE
2010,5,21009,appartementen,728.0,205000.0,ELSENE
2010,5,21009,huizen_23,112.0,455000.0,ELSENE
2010,5,21009,huizen_4plus,0.0,,ELSENE
2010,5,21010,alle_huizen,98.0,256250.0,JETTE
2010,5,21010,appartementen,401.0,145000.0,JETTE
2010,5,21010,huizen_23,97.0,255000.0,JETTE
2010,5,21010,huizen_4plus,1.0,,JETTE
2010,5,21011,alle_huizen,26.0,285000.0,KOEKELBERG
2010,5,21011,appartementen,166.0,144000.0,KOEKELBERG
2010,5,21011,huizen_23,26.0,285000.0,KOEKELBERG
2010,5,21011,huizen_4plus,0.0,,KOEKELBERG
2010,5,21012,alle_huizen,75.0,240000.0,SINT-JANS-MOLENBEEK
2010,5,21012,appartementen,471.0,146500.0,SINT-JANS-MOLENBEEK
2010,5,21012,huizen_23,73.0,239500.0,SINT-JANS-MOLENBEEK
2010,5,21012,huizen_4plus,2.0,,SINT-JANS-MOLENBEEK
2010,5,21013,alle_huizen,36.0,384000.0,SINT-GILLIS
2010,5,21013,appartementen,276.0,150000.0,SINT-GILLIS
2010,5,21013,huizen_23,36.0,384000.0,SINT-GILLIS
2010,5,21013,huizen_4plus,0.0,,SINT-GILLIS
2010,5,21014,alle_huizen,25.0,285000.0,SINT-JOOST-TEN-NODE
2010,5,21014,appartementen,121.0,130000.0,SINT-JOOST-TEN-NODE
2010,5,21014,huizen_23,25.0,285000.0,SINT-JOOST-TEN-NODE
2010,5,21014,huizen_4plus,0.0,,SINT-JOOST-TEN-NODE
2010,5,21015,alle_huizen,133.0,275000.0,SCHAARBEEK
2010,5,21015,appartementen,621.0,153000.0,SCHAARBEEK
2010,5,21015,huizen_23,132.0,275000.0,SCHAARBEEK
2010,5,21015,huizen_4plus,1.0,,SCHAARBEEK
2010,5,21016,alle_huizen,318.0,437500.0,UKKEL
2010,5,21016,appartementen,652.0,199500.0,UKKEL
2010,5,21016,huizen_23,264.0,395000.0,UKKEL
2010,5,21016,huizen_4plus,54.0,877500.0,UKKEL
2010,5,21017,alle_huizen,98.0,391000.0,WATERMAAL-BOSVOORDE
2010,5,21017,appartementen,141.0,180000.0,WATERMAAL-BOSVOORDE
2010,5,21017,huizen_23,90.0,362500.0,WATERMAAL-BOSVOORDE
2010,5,21017,huizen_4plus,8.0,,WATERMAAL-BOSVOORDE
2010,5,21018,alle_huizen,116.0,410000.0,SINT-LAMBRECHTS-WOLUWE
2010,5,21018,appartementen,437.0,200000.0,SINT-LAMBRECHTS-WOLUWE
2010,5,21018,huizen_23,112.0,410000.0,SINT-LAMBRECHTS-WOLUWE
2010,5,21018,huizen_4plus,4.0,,SINT-LAMBRECHTS-WOLUWE
2010,5,21019,alle_huizen,187.0,477500.0,SINT-PIETERS-WOLUWE
2010,5,21019,appartementen,277.0,270000.0,SINT-PIETERS-WOLUWE
2010,5,21019,huizen_23,155.0,435000.0,SINT-PIETERS-WOLUWE
2010,5,21019,huizen_4plus,32.0,700000.0,SINT-PIETERS-WOLUWE
2010,5,23002,alle_huizen,197.0,260000.0,ASSE
2010,5,23002,appartementen,110.0,130000.0,ASSE
2010,5,23002,huizen_23,138.0,225000.0,ASSE
2010,5,23002,huizen_4plus,59.0,340000.0,ASSE
2010,5,23003,alle_huizen,207.0,270000.0,BEERSEL
2010,5,23003,appartementen,12.0,,BEERSEL
2010,5,23003,huizen_23,128.0,227500.0,BEERSEL
2010,5,23003,huizen_4plus,79.0,385000.0,BEERSEL
2010,5,23009,alle_huizen,21.0,201500.0,BEVER
2010,5,23009,appartementen,0.0,,BEVER
2010,5,23009,huizen_23,10.0,,BEVER
2010,5,23009,huizen_4plus,11.0,,BEVER
2010,5,23016,alle_huizen,254.0,280000.0,DILBEEK
2010,5,23016,appartementen,74.0,166000.0,DILBEEK
2010,5,23016,huizen_23,146.0,247500.0,DILBEEK
2010,5,23016,huizen_4plus,108.0,330000.0,DILBEEK
2010,5,23025,alle_huizen,235.0,260000.0,GRIMBERGEN
2010,5,23025,appartementen,104.0,175000.0,GRIMBERGEN
2010,5,23025,huizen_23,184.0,245000.0,GRIMBERGEN
2010,5,23025,huizen_4plus,51.0,330000.0,GRIMBERGEN
2010,5,23027,alle_huizen,321.0,200000.0,HALLE
2010,5,23027,appartementen,58.0,170000.0,HALLE
2010,5,23027,huizen_23,284.0,193000.0,HALLE
2010,5,23027,huizen_4plus,37.0,330000.0,HALLE
2010,5,23033,alle_huizen,83.0,295000.0,HOEILAART
2010,5,23033,appartementen,3.0,,HOEILAART
2010,5,23033,huizen_23,36.0,222000.0,HOEILAART
2010,5,23033,huizen_4plus,47.0,370000.0,HOEILAART
2010,5,23038,alle_huizen,77.0,263000.0,KAMPENHOUT
2010,5,23038,appartementen,1.0,,KAMPENHOUT
2010,5,23038,huizen_23,20.0,240500.0,KAMPENHOUT
2010,5,23038,huizen_4plus,57.0,270000.0,KAMPENHOUT
